Date,Price,Open,High,Low,Vol.,Change %,MA10,MA50,MA200,RSI,MOM_S,VOL_T,T_OSC,BPI,BRI,SENT_S
2023-09-08,25909.5,26248.5,26415.4,25701.6,41010.0,-1.3,26041.079999999998,27899.298,27597.72,48.48683536522896,-61.5,562.5400000000009,-1858.2180000000008,1062.548595,0,0.0
2023-09-09,25901.1,25909.5,25938.5,25814.3,13480.0,-0.03,25901.31,27819.258,27604.971999999998,48.80382775119617,77.79999999999927,500.72000000000116,-1917.9480000000003,349.146828,0,0.0
2023-09-10,25840.2,25901.1,25995.1,25626.7,23600.0,-0.24,25891.6,27740.284,27613.24,47.302225353280036,50.0,520.8600000000006,-1848.684000000001,609.82872,0,0.0
2023-09-11,25166.4,25840.2,25897.4,24923.1,56320.0,-2.61,25827.920000000002,27641.894,27619.3905,41.31200175128153,-591.5999999999985,594.380000000001,-1813.9739999999983,1417.371648,0,0.0
2023-09-12,25834.5,25166.4,26472.6,25133.5,78710.0,2.65,25824.4,27575.021999999997,27632.6055,29.21360675937332,-415.2999999999993,703.9600000000006,-1750.6219999999958,2033.433495,0,0.0
2023-09-13,26223.0,25836.1,26382.3,25766.9,42580.0,1.5,25849.6,27514.91,27647.89,38.06840867752095,313.5,684.2799999999995,-1665.3100000000013,1116.57534,0,0.0
2023-09-14,26524.7,26223.0,26760.3,26148.6,53820.0,1.15,25919.739999999998,27458.36,27662.72,58.516993388238056,623.6000000000022,781.7799999999995,-1538.6200000000026,1427.559354,0,0.0
2023-09-15,26601.0,26523.3,26837.4,26233.1,36470.0,0.29,26000.82,27405.926,27678.254499999995,61.764879372382474,760.7999999999993,828.9600000000006,-1405.1059999999998,970.13847,0,0.0
2023-09-16,26562.0,26599.9,26769.0,26463.5,18450.0,-0.15,26081.219999999998,27350.866,27695.411999999997,60.29258719633672,1395.5999999999985,695.2,-1269.6460000000043,490.0689,0,0.0
2023-09-17,26529.1,26562.0,26614.4,26408.7,16570.0,-0.12,26109.15,27294.377999999997,27709.8465,58.46966339879199,694.5999999999985,468.52000000000044,-1185.2279999999955,439.587187,0,0.0
2023-09-18,26763.5,26530.3,27413.3,26405.2,63350.0,0.88,26194.55,27244.014,27726.337000000003,63.902525581120265,540.5,547.0600000000006,-1049.464,1695.467725,0,0.0
2023-09-19,27209.2,26759.0,27480.7,26672.2,52170.0,1.67,26325.359999999997,27203.55,27750.611,68.70057986294148,684.5,586.4200000000004,-878.1900000000023,1419.503964,0,0.0
2023-09-20,27125.0,27209.2,27378.6,26851.8,47230.0,-0.31,26453.839999999997,27151.805999999997,27774.500500000002,67.77171086843472,524.0,570.9199999999997,-697.9660000000003,1281.11375,0,0.0
2023-09-21,26570.0,27125.2,27155.6,26382.3,47810.0,-2.05,26594.2,27099.731999999996,27795.209000000003,54.09546710324364,8.0,664.4799999999996,-505.5319999999956,1270.3117,0,0.0
2023-09-22,26581.9,26569.5,26736.4,26488.5,28790.0,0.04,26668.940000000002,27047.584,27816.0685,59.388963360142995,52.80000000000291,672.9199999999997,-378.6439999999966,765.292901,0,0.0
2023-09-23,26579.2,26581.7,26636.2,26517.5,12920.0,-0.01,26704.559999999998,26997.057999999997,27837.975499999997,59.48365080697046,-184.29999999999927,495.04000000000013,-292.4979999999996,343.403264,0,0.0
2023-09-24,26251.5,26579.0,26727.6,26162.2,22320.0,-1.23,26677.24,26940.726000000002,27860.679,55.352820219162375,-957.7000000000007,446.41999999999973,-263.4860000000008,585.93348,0,0.0
2023-09-25,26302.7,26251.6,26423.6,26013.6,38200.0,0.2,26647.410000000003,26885.154,27890.3835,67.64824651321712,-822.2999999999993,423.05999999999983,-237.74399999999514,1004.76314,0,0.0
2023-09-26,26218.9,26303.1,26396.2,26093.4,26410.0,-0.32,26613.1,26825.448000000004,27920.694499999998,57.29411764705883,-351.09999999999854,328.95999999999987,-212.3480000000054,692.441149,0,0.0
2023-09-27,26366.1,26218.9,26836.9,26109.1,50800.0,0.56,26596.8,26757.221999999998,27950.1875,52.9890963779922,-215.8000000000029,424.94000000000017,-160.42199999999866,1339.39788,0,0.0
2023-09-28,27022.6,26368.2,27283.6,26339.4,64560.0,2.49,26622.71,26706.113999999998,27975.3265,59.05766781881021,443.3999999999978,590.0399999999994,-83.40399999999863,1744.579056,0,0.0
2023-09-29,26909.8,27022.6,27229.5,26728.8,42240.0,-0.42,26592.77,26655.33,27989.303499999995,55.54398563734289,658.2999999999993,577.1,-62.56000000000131,1136.669952,0,0.0
2023-09-30,26962.7,26908.1,27085.7,26887.5,17550.0,0.2,26576.54,26606.168,28000.6185,57.15816928078889,660.0,534.7400000000001,-29.62800000000061,473.195385,0,0.0
2023-10-01,27974.5,26962.5,28038.4,26955.7,35110.0,3.75,26716.99,26577.093999999997,28019.0775,69.13018158716713,1755.5999999999985,690.7200000000005,139.89600000000428,982.184695,0,0.0
2023-10-02,27505.3,27974.6,28556.6,27325.2,84300.0,-1.68,26809.329999999998,26541.198000000004,28031.583499999997,59.2433833424712,1139.2000000000007,791.4399999999994,268.13199999999415,2318.69679,0,0.0
2023-10-03,27428.4,27501.6,27670.8,27194.1,44060.0,-0.28,26894.25,26501.232000000004,28031.766499999998,53.00784894889951,405.8000000000029,697.9400000000002,393.0179999999964,1208.495304,0,0.0
2023-10-04,27790.9,27428.7,27832.7,27242.5,40930.0,1.32,27048.189999999995,26473.144,28036.1485,58.48907473037406,881.1000000000022,715.8400000000001,575.0459999999948,1137.481537,0,0.0
2023-10-05,27410.3,27783.5,28089.1,27371.7,46260.0,-1.37,27158.95,26446.824,28033.406499999997,61.21087600394908,447.59999999999854,819.6799999999996,712.1260000000002,1268.000478,0,0.0
2023-10-06,27936.9,27410.3,28223.6,27195.7,52510.0,1.92,27330.75,26472.848,28034.488499999996,65.89480105105105,-37.599999999998545,808.719999999999,857.9019999999982,1466.966619,0,0.0
2023-10-07,27961.1,27935.5,28021.3,27859.0,17290.0,0.09,27490.25,26511.006,28033.724,66.12899460771725,455.7999999999993,594.8999999999993,979.2439999999988,483.447419,0,0.0
2023-10-08,27922.7,27961.1,28097.5,27714.4,24110.0,-0.14,27580.26,26547.471999999998,28037.029000000002,70.91823962349176,494.2999999999993,576.1799999999988,1032.7880000000005,673.216297,0,0.0
2023-10-09,27581.4,27922.7,27986.4,27279.5,44810.0,-1.22,27647.420000000002,26575.284,28033.3825,64.92169813522537,-209.5,599.519999999999,1072.1360000000022,1235.922534,0,0.0
2023-10-10,27391.0,27581.5,27728.1,27300.1,34320.0,-0.69,27690.25,26600.584,28033.0265,63.3457062828775,-19.299999999999272,541.6399999999994,1089.666000000001,940.05912,0,0.0
2023-10-11,26876.6,27391.9,27475.9,26558.4,55780.0,-1.88,27580.46,26617.318,28030.031500000005,55.36408532100452,-1060.300000000003,519.5599999999998,963.1419999999998,1499.176748,0,0.0
2023-10-12,26761.1,26878.2,26942.8,26565.3,32750.0,-0.43,27506.04,26623.816000000003,28023.969500000003,46.89982216953171,-1200.0,562.6,882.2239999999983,876.426025,0,0.0
2023-10-13,26863.5,26761.1,27114.8,26682.9,33660.0,0.38,27449.55,26637.546000000002,28022.638,49.449739725701804,-1059.2000000000007,572.3599999999999,812.0039999999972,904.22541,0,0.0
2023-10-14,26852.8,26863.5,26975.7,26805.1,13560.0,-0.04,27355.74,26653.458000000002,28020.591,48.680640591610825,-728.6000000000022,465.1,702.2819999999992,364.123968,0,0.0
2023-10-15,27161.2,26852.8,27286.9,26812.6,21950.0,1.15,27330.829999999998,26676.34,28014.645,38.25220280225338,-229.79999999999927,474.3600000000006,654.489999999998,596.18834,0,0.0
2023-10-16,28509.7,27161.2,29969.5,27119.7,119180.0,4.96,27388.109999999997,26724.521999999997,28017.046000000002,61.56929598230741,1633.1000000000022,860.8200000000004,663.5879999999997,3397.786046,0,0.0
2023-10-17,28403.6,28508.3,28608.5,28096.9,53420.0,-0.37,27432.359999999997,26770.216,28016.695499999998,61.15789473684205,1642.5,887.6400000000001,662.1439999999966,1517.320312,0,0.0
2023-10-18,28321.7,28405.2,28876.0,28169.0,45010.0,-0.29,27472.26,26782.172000000002,28016.0235,56.48994962586197,1458.2000000000007,942.6600000000005,690.0879999999961,1274.759717,0,0.0
2023-10-19,28723.0,28321.8,28883.8,28170.2,50100.0,1.42,27586.420000000002,26810.656000000003,28018.647,65.9691978297365,1870.2000000000007,1051.2599999999998,775.7639999999992,1439.0223,0,0.0
2023-10-20,29674.5,28724.0,30165.9,28586.1,82680.0,3.31,27814.77,26885.4,28028.009,69.15766262403527,2513.2999999999993,1272.36,929.369999999999,2453.48766,0,0.0
2023-10-21,29912.9,29674.7,30264.8,29469.1,34680.0,0.8,28118.4,26967.593999999997,28036.751500000002,70.54872399562032,1403.2000000000007,861.5400000000002,1150.8060000000041,1037.379372,0,0.0
2023-10-22,29984.2,29912.7,30193.4,29713.6,29070.0,0.24,28440.71,27049.884000000005,28045.805,71.55433805232008,1580.6000000000022,855.180000000001,1390.8259999999937,871.640694,0,0.0
2023-10-23,33041.8,29984.2,34375.6,29891.4,133460.0,10.2,29058.54,27191.3,28070.830500000004,86.41043422596817,4720.100000000002,1610.6200000000003,1867.2400000000016,4409.758628,0,0.0
2023-10-24,33917.0,33037.3,35191.4,32866.5,159080.0,2.65,29764.96,27353.174,28100.8635,89.87437677192294,5194.0,1932.880000000001,2411.786,5395.51636,0,0.0
2023-10-25,34496.8,33917.0,35123.9,33713.4,75810.0,1.71,30498.52,27527.306,28133.641499999998,96.19086875348543,4822.300000000003,1899.0200000000004,2971.214,2615.202408,0,0.0
2023-10-26,34153.7,34497.6,34826.0,33749.9,56620.0,-0.99,31062.919999999995,27695.22,28162.777000000002,93.60798471012947,4240.799999999996,1955.1,3367.6999999999935,1933.7824939999998,0,0.0
2023-10-27,33901.8,34153.7,34245.8,33423.6,47330.0,-0.74,31612.74,27848.26,28184.081000000002,90.79842795367333,3917.600000000002,2023.5800000000004,3764.480000000003,1604.5721940000003,0,0.0
2023-10-28,34082.6,33901.6,34387.8,33867.3,22000.0,0.53,32188.829999999998,28011.722,28203.446,91.09802405693627,1040.7999999999956,1230.8400000000008,4177.1079999999965,749.8172,0,0.0
2023-10-29,34526.7,34082.6,34737.9,33937.6,27720.0,1.3,32769.2,28184.234,28226.6475,91.2332754856407,609.6999999999971,925.9200000000012,4584.965999999997,957.0801239999998,0,0.0
2023-10-30,34477.9,34526.7,34853.3,34089.5,45200.0,-0.14,33249.54,28356.987999999998,28247.1,89.10086742315055,-18.900000000001455,796.5800000000017,4892.552000000003,1558.40108,0,0.0
2023-10-31,34650.6,34478.9,34704.6,34053.9,43400.0,0.5,33723.310000000005,28546.672000000002,28267.9905,90.57336589421185,496.90000000000146,711.5000000000015,5176.638000000003,1503.83604,0,0.0
2023-11-01,35423.8,34648.3,35557.5,34138.7,71660.0,2.23,34267.270000000004,28738.458000000002,28293.6115,92.32630487383344,1522.0,830.8200000000012,5528.812000000002,2538.469508,0,0.0
2023-11-02,34931.4,35423.8,35907.6,34357.4,63660.0,-1.39,34456.23,28912.626,28316.717,86.60267899254791,848.8000000000029,1036.7600000000007,5543.604000000003,2223.732924,0,0.0
2023-11-03,34718.7,34931.4,34940.6,34124.2,54540.0,-0.61,34536.4,29076.505999999998,28343.136000000002,82.57685352622059,192.0,1039.9800000000002,5459.894000000004,1893.5578979999998,0,0.0
2023-11-04,35065.8,34718.6,35242.2,34601.1,23800.0,1.0,34593.3,29245.801999999996,28366.554,82.81809265415822,587.9000000000015,1015.4399999999994,5347.498000000007,834.5660400000002,0,0.0
2023-11-05,35019.4,35065.8,35360.2,34550.0,31020.0,-0.13,34679.87,29414.95,28397.5825,82.170512918807,368.8000000000029,1047.3399999999995,5264.920000000002,1086.301788,0,0.0
2023-11-06,35042.0,35020.3,35275.6,34742.9,29810.0,0.06,34793.89,29585.208000000002,28431.59,70.87542790348164,-381.8000000000029,870.1199999999983,5208.681999999997,1044.60202,0,0.0
2023-11-07,35426.1,35042.1,35877.9,34536.9,53490.0,1.1,34928.240000000005,29758.46,28472.3965,67.54889876037859,494.6999999999971,828.2799999999988,5169.780000000006,1894.942089,0,0.0
2023-11-08,35636.9,35426.2,36050.2,35148.8,46330.0,0.6,35039.259999999995,29927.014000000003,28511.5115,64.50250591497695,918.2000000000044,845.2799999999974,5112.245999999992,1651.057577,0,0.0
2023-11-09,36700.5,35636.9,37942.0,35578.1,115560.0,2.98,35261.52,30118.524000000005,28557.056999999997,77.37788097695224,1634.699999999997,1189.8399999999979,5142.995999999992,4241.10978,0,0.0
2023-11-10,37303.0,36700.5,37496.1,36347.2,59560.0,1.64,35526.759999999995,30333.184000000005,28606.0255,83.99976008636885,2283.5999999999985,1257.5799999999988,5193.57599999999,2221.76668,0,0.0
2023-11-11,37150.5,37306.3,37401.3,36767.6,29530.0,-0.41,35699.43,30544.556,28650.284,80.84246506484364,2108.5,1277.7800000000002,5154.874,1097.054265,0,0.0
2023-11-12,37064.4,37149.0,37215.3,36761.9,21450.0,-0.23,35912.729999999996,30754.26,28693.482999999997,77.49106272343192,1638.300000000003,1100.2600000000007,5158.4699999999975,795.03138,0,0.0
2023-11-13,36478.3,37067.8,37404.6,36358.4,44550.0,-1.58,36088.689999999995,30958.796000000002,28728.495,69.41080577550068,841.4000000000015,1129.2200000000012,5129.893999999993,1625.1082650000003,0,0.0
2023-11-14,35549.3,36478.3,36744.5,34984.3,63560.0,-2.55,36137.04,31143.728000000003,28759.6325,57.60437291634938,-1151.199999999997,1008.4800000000002,4993.311999999998,2259.513508,0,0.0
2023-11-15,37874.9,35549.3,37954.1,35379.6,75510.0,6.54,36422.590000000004,31376.847999999998,28802.836499999998,66.42498157206992,571.9000000000015,1293.6,5045.742000000006,2859.933699,0,0.0
2023-11-16,36161.2,37873.9,37907.6,35561.6,66920.0,-4.52,36534.51,31572.75,28837.382,57.08181692541573,-989.3000000000029,1636.059999999999,4961.760000000002,2419.907504,0,0.0
2023-11-17,36595.4,36161.8,36690.6,35875.2,51370.0,1.2,36651.44,31764.206000000002,28879.970999999998,60.53816695304517,-469.0,1708.4599999999991,4887.234,1879.905698,0,0.0
2023-11-18,36568.6,36617.5,36845.2,36220.6,20880.0,-0.07,36744.61,31957.381999999998,28919.468500000003,58.7534948741845,90.29999999999563,1624.1399999999994,4787.228000000003,763.552368,0,0.0
2023-11-19,37354.2,36568.6,37504.6,36393.3,26140.0,2.15,36809.98,32165.211999999996,28961.121500000005,62.52145186202159,1804.8999999999942,1494.3599999999992,4644.768000000007,976.4387879999999,0,0.0
2023-11-20,37454.1,37356.6,37735.6,36857.6,51800.0,0.27,36825.090000000004,32354.804,29004.1815,62.829636721450974,-420.8000000000029,1155.059999999999,4470.286000000004,1940.12238,0,0.0
2023-11-21,35813.6,37452.7,37631.2,35799.2,71070.0,-4.38,36691.4,32520.97,29035.683499999996,51.81807092118721,-347.59999999999854,1052.259999999999,4170.43,2545.272552,0,0.0
2023-11-22,37410.8,35797.5,37862.5,35695.6,64810.0,4.46,36726.04,32720.618,29078.452,57.36467579484029,815.4000000000015,1322.559999999999,4005.4220000000023,2424.593948,0,0.0
2023-11-23,37293.1,37410.8,37642.5,36915.3,32350.0,-0.31,36807.520000000004,32910.662000000004,29122.7935,52.669994773550556,724.5,1343.0799999999988,3896.858,1206.431785,0,0.0
2023-11-24,37717.3,37295.0,38400.8,37257.4,65830.0,1.14,37024.32,33116.802,29173.0275,51.89713437920709,363.1000000000058,1349.5,3907.5179999999964,2482.929859,0,0.0
2023-11-25,37787.0,37718.6,37887.4,37599.9,16090.0,0.18,37015.53,33313.804,29223.787999999997,52.93688805219493,332.90000000000146,1231.4,3701.7260000000024,607.99283,0,0.0
2023-11-26,37451.8,37786.4,37819.1,37166.3,29200.0,-0.89,37144.590000000004,33503.618,29273.030499999997,51.74734335251774,1638.2000000000044,995.5599999999991,3640.9720000000016,1093.59256,0,0.0
2023-11-27,37248.6,37451.8,37563.3,36751.5,45240.0,-0.54,37209.909999999996,33690.136,29324.356,53.598691894417165,-162.20000000000437,724.5399999999994,3519.7739999999976,1685.126664,0,0.0
2023-11-28,37823.3,37244.3,38379.4,36881.1,57500.0,1.54,37335.38,33894.974,29379.4765,60.98741810169882,530.2000000000044,878.7600000000006,3440.4059999999954,2174.83975,0,0.0
2023-11-29,37855.5,37823.3,38362.9,37607.6,49340.0,0.09,37385.509999999995,34104.263999999996,29434.8665,49.879574911853794,138.1999999999971,801.1400000000009,3281.245999999999,1867.79037,0,0.0
2023-11-30,37712.9,37857.6,38144.4,37509.2,33530.0,-0.38,37411.39,34320.99,29488.831000000002,61.96616129679042,-74.09999999999854,870.6800000000018,3090.4000000000015,1264.513537,0,0.0
2023-12-01,38688.2,37712.9,38950.8,37618.3,62500.0,2.59,37698.85,34559.532,29546.3525,64.89579774513149,1236.3999999999942,1006.6200000000026,3139.3179999999993,2418.0125,0,0.0
2023-12-02,39458.4,38688.2,39673.4,38646.5,37090.0,1.99,37903.61,34811.43,29608.467999999997,68.60019052032645,2209.800000000003,1049.6400000000024,3092.1800000000003,1463.512056,0,0.0
2023-12-03,39970.2,39456.8,40178.9,39280.3,35270.0,1.3,38171.32,35073.778,29671.3035,67.45303159692568,2146.899999999994,929.7000000000014,3097.5420000000013,1409.748954,0,0.0
2023-12-04,41987.8,39968.6,42394.4,39968.6,104210.0,5.05,38598.37,35370.31,29747.1025,74.08442324242198,4132.300000000003,1263.8000000000015,3228.060000000005,4375.548638,0,0.0
2023-12-05,44076.2,41989.6,44424.1,41424.9,96840.0,4.97,39227.29,35681.64,29833.069,91.89959432048678,6363.299999999996,1736.6,3545.6500000000015,4268.339207999999,0,0.0
2023-12-06,43776.3,44076.2,44283.7,43466.7,72520.0,-0.68,39859.74,35989.094,29916.3695,87.16993471685333,5088.100000000006,1633.5,3870.6460000000006,3174.657276,0,0.0
2023-12-07,43289.7,43774.4,44046.4,42860.5,63090.0,-1.11,40463.85,36288.454,29999.0685,83.5695732007703,3831.2999999999956,1665.3,4175.396000000001,2731.147173,0,0.0
2023-12-08,44175.5,43288.3,44697.6,43108.4,58440.0,2.05,41099.07,36597.504,30085.7095,84.37699612485628,4205.300000000003,1803.4199999999996,4501.565999999999,2581.61622,0,0.0
2023-12-09,43718.4,44175.5,44361.2,43617.4,31670.0,-1.03,41685.36,36878.382000000005,30168.197999999997,80.32227061734454,1730.5999999999985,1467.0199999999982,4806.9779999999955,1384.561728,0,0.0
2023-12-10,43791.0,43716.6,44045.4,43576.8,23810.0,0.17,42293.17,37155.944,30255.510999999995,83.30111367934438,-285.1999999999971,960.8999999999985,5137.225999999995,1042.66371,0,0.0
2023-12-11,41256.1,43791.0,43806.3,40277.1,105190.0,-5.79,42549.96000000001,37381.382,30329.4125,66.9097107943661,-2520.2000000000044,1503.3399999999995,5168.578000000009,4339.729159,0,0.0
2023-12-12,41487.0,41256.1,42070.9,40691.5,57040.0,0.56,42752.82,37550.286,30403.29,65.92096228891265,-1802.699999999997,1542.0399999999995,5202.534,2366.41848,0,0.0
2023-12-13,42884.5,41487.0,43417.5,40649.3,63110.0,3.37,43044.25,37729.636,30483.425,69.53586301199579,-1291.0,1777.8399999999995,5314.614000000001,2706.440795,0,0.0
2023-12-14,43025.9,42886.3,43392.7,41591.2,59150.0,0.33,43148.06,37900.218,30558.198499999995,70.64102564102564,-692.5,1989.3800000000003,5247.841999999997,2544.981985,0,0.0
2023-12-15,41929.0,43025.2,43080.7,41697.9,45280.0,-2.55,42933.340000000004,38055.724,30629.1465,62.47267465131316,-1862.0,2172.22,4877.616000000002,1898.54512,0,0.0
2023-12-16,42271.7,41929.0,42690.3,41698.2,30110.0,0.82,42782.88,38223.122,30702.014,61.1957879991404,1015.5999999999985,1664.8,4559.757999999994,1272.800887,0,0.0
2023-12-17,41368.7,42271.7,42413.2,41276.9,35460.0,-2.14,42590.78,38368.844,30772.777000000002,55.39740492308167,-118.30000000000291,1616.179999999999,4221.9360000000015,1466.934102,0,0.0
2023-12-18,42659.7,41369.1,42728.0,40554.0,61580.0,3.12,42439.2,38531.504,30851.9805,52.74722578851388,-224.8000000000029,1497.3399999999995,3907.6959999999963,2626.984326,0,0.0
2023-12-19,42259.3,42659.7,43473.3,41842.7,55290.0,-0.94,42293.28999999999,38687.132000000005,30927.0535,41.38150217727478,-766.5999999999985,1463.1600000000005,3606.1579999999885,2336.516697,0,0.0
2023-12-20,43662.8,42259.5,44278.7,42217.2,70190.0,3.32,42280.47,38867.376000000004,31010.0075,49.51263708423864,1733.800000000003,1598.9000000000015,3413.0939999999973,3064.691932,0,0.0
2023-12-21,43865.9,43660.3,44241.8,43310.2,48960.0,0.47,42541.45,39036.218,31093.725500000004,52.5359129638758,1594.2000000000044,1586.8000000000015,3505.2319999999963,2147.674464,0,0.0
2023-12-22,43968.9,43865.9,44394.6,43419.3,44500.0,0.23,42789.64,39216.968,31184.833,49.02344488561165,2600.2000000000044,1554.6000000000015,3572.6719999999987,1956.61605,0,0.0
2023-12-23,43710.4,43968.9,43994.6,43325.7,21290.0,-0.59,42872.229999999996,39396.802,31267.234,49.96146212690522,1050.7000000000044,1253.5800000000017,3475.4279999999926,930.594416,0,0.0
2023-12-24,42981.5,43710.4,43935.7,42748.5,30860.0,-1.67,42867.79,39555.116,31350.429,46.33235771178992,722.1999999999971,1164.9,3312.673999999999,1326.40909,0,0.0
2023-12-25,43578.5,42982.0,43792.7,42745.3,32670.0,1.39,43032.740000000005,39726.297999999995,31435.816000000003,62.76352524786213,-84.30000000000291,962.0799999999988,3306.44200000001,1423.709595,0,0.0
2023-12-26,42513.3,43579.9,43594.9,41796.6,56030.0,-2.44,43056.9,39875.724,31515.986,55.16658108557104,-1352.5999999999985,1135.4199999999983,3181.1759999999995,2382.020199,0,0.0
2023-12-27,43446.5,42514.3,43676.7,42115.3,50100.0,2.2,43264.68,40036.132000000005,31603.9985,52.96795454065359,-522.4000000000015,1252.639999999998,3228.547999999995,2176.66965,0,0.0
2023-12-28,42581.1,43446.5,43782.6,42309.3,49840.0,-1.99,43256.82,40175.015999999996,31687.262000000002,47.817853568555094,-1129.300000000003,1413.5199999999968,3081.8040000000037,2122.242024,0,0.0
2023-12-29,42072.4,42581.1,43108.0,41459.0,60980.0,-1.19,43238.13,40282.454,31768.09,50.74659502686493,-909.0999999999985,1505.8799999999974,2955.6759999999995,2565.574952,0,0.0
2023-12-30,42136.7,42074.7,42592.2,41527.3,35180.0,0.15,43085.520000000004,40379.128,31849.1265,49.2761549350148,-1441.800000000003,1509.3799999999974,2706.392000000007,1482.369106,0,0.0
2023-12-31,42272.5,42141.6,42878.8,41971.4,35580.0,0.32,42926.18,40481.568,31934.8415,55.28043935498951,-240.8000000000029,1331.199999999997,2444.612000000001,1504.05555,0,0.0
2024-01-01,44183.4,42272.5,44187.0,42196.7,36300.0,4.52,42947.630000000005,40623.948,32027.802000000003,58.30091851077048,736.9000000000015,1416.9799999999989,2323.682000000008,1603.85742,0,0.0
2024-01-02,44943.7,44182.9,45885.4,44166.0,97840.0,1.72,43070.96,40793.256,32120.814,64.07242760384995,2362.5999999999985,1466.2,2277.703999999998,4397.291608,0,0.0
2024-01-03,42836.1,44943.7,45492.7,40888.3,117650.0,-4.69,43056.42,40938.992,32202.419500000004,45.96412774973391,763.6999999999971,2057.279999999999,2117.428,5039.667165,0,0.0
2024-01-04,44157.0,42836.1,44744.5,42632.8,68050.0,3.08,43114.270000000004,41064.634,32291.506,51.28128383672104,2020.300000000003,2266.6399999999994,2049.636000000006,3004.88385,0,0.0
2024-01-05,44156.9,44163.0,44312.1,42629.0,68070.0,0.0,43278.630000000005,41224.548,32378.060999999998,50.83505081373036,1884.4000000000015,2421.779999999999,2054.082000000002,3005.760183,0,0.0
2024-01-06,43967.9,44156.6,44203.2,43424.0,24260.0,-0.43,43330.770000000004,41371.998,32456.362,51.15085856283464,-215.5,2179.5599999999977,1958.7720000000045,1066.661254,0,0.0
2024-01-07,43927.3,43973.5,44481.2,43627.9,29530.0,-0.09,43465.39,41519.172,32526.014,54.50423849890468,-1016.3999999999942,2006.3399999999965,1946.2180000000008,1297.173169,0,0.0
2024-01-08,46962.2,43934.2,47196.7,43251.0,103090.0,6.91,43954.37,41711.332,32611.3725,63.077707951673126,4126.0999999999985,1874.5999999999972,2243.0380000000005,4841.333198,0,0.0
2024-01-09,46129.0,46959.2,47880.1,45333.9,100090.0,-1.77,44353.6,41884.83,32688.620499999997,64.22954922903763,1972.0,1961.499999999997,2468.769999999997,4617.05161,0,0.0
2024-01-10,46629.3,46112.0,47654.3,44403.6,131480.0,1.08,44789.28,42101.14399999999,32769.099,62.96773142112128,2472.4000000000015,2275.019999999998,2688.136000000006,6130.820364,0,0.0
2024-01-11,46348.2,46629.3,48923.7,45651.8,131039.99999999999,-0.6,45005.759999999995,42279.892,32848.5135,66.11566005287611,2380.2999999999956,2773.5599999999977,2725.867999999995,6073.468127999999,0,0.0
2024-01-12,42835.9,46348.1,46503.2,41857.9,136920.0,-7.58,44794.98,42390.748,32911.358,52.5984766494456,-1091.4000000000015,3531.9599999999978,2404.2320000000036,5865.091428,0,0.0
2024-01-13,42851.3,42836.7,43248.6,42443.3,48180.0,0.04,44796.5,42493.428,32972.169,52.44017374200953,-4110.899999999994,2903.8799999999974,2303.072,2064.5756340000003,0,0.0
2024-01-14,41746.1,42851.3,43069.4,41739.6,37140.0,-2.58,44555.409999999996,42572.61,33030.506499999996,48.31409574808798,-4382.9000000000015,2660.5999999999985,1982.7999999999956,1550.450154,0,0.0
2024-01-15,42510.7,41747.6,43348.9,41719.2,52080.0,1.83,44390.78999999999,42673.788,33090.8315,44.21831253672529,-4118.600000000006,2336.3999999999987,1717.0019999999931,2213.957256,0,0.0
2024-01-16,43145.5,42515.2,43563.7,42093.1,63930.0,1.49,44308.55,42791.726,33154.194500000005,43.73012552301256,-3202.699999999997,1976.1399999999994,1516.8240000000005,2758.291815,0,0.0
2024-01-17,42768.7,43139.1,43192.3,42211.8,50440.0,-0.87,44192.69,42890.63399999999,33215.104,49.732734828537886,-67.20000000000437,1243.1800000000003,1302.0560000000114,2157.253228,0,0.0
2024-01-18,41292.7,42763.5,42908.0,40682.6,70350.0,-3.45,43625.740000000005,42959.378,33268.47900000001,38.78003494120319,-1558.6000000000058,1527.2000000000014,666.3620000000083,2904.941445,0,0.0
2024-01-19,41648.0,41293.8,42164.6,40305.4,72640.0,0.86,43177.64,43038.08,33320.9625,40.43827889782385,-98.09999999999854,1633.0800000000004,139.55999999999767,3025.31072,0,0.0
2024-01-20,41695.4,41647.6,41858.0,41449.5,22270.0,0.11,42684.25,43098.224,33375.5975,41.24473142804306,-815.2999999999956,1388.8399999999995,-413.974000000002,928.556558,0,0.0
2024-01-21,41583.2,41695.4,41878.0,41504.5,16110.0,-0.27,42207.75,43140.72,33430.9495,41.018429824897495,-1562.300000000003,1169.4199999999996,-932.9700000000012,669.905352,0,0.0
2024-01-22,39556.4,41581.7,41684.9,39468.4,85100.0,-4.87,41879.8,43132.444,33479.166,19.24859235637058,-3212.2999999999956,1416.6199999999997,-1252.6440000000002,3366.24964,0,0.0
2024-01-23,39888.8,39555.0,40159.4,38546.9,82670.0,0.84,41583.55,43090.46399999999,33526.878000000004,22.964143978649346,-1403.8999999999942,1294.0399999999995,-1506.9139999999898,3297.6070960000006,0,0.0
2024-01-24,40086.0,39891.3,40535.2,39510.0,58640.0,0.49,41417.54,43010.66,33575.864,20.88631813125697,-1562.0,1127.2399999999993,-1593.1200000000026,2350.64304,0,0.0
2024-01-25,39935.7,40085.1,40285.8,39546.3,46300.0,-0.37,41160.04,42933.848,33624.708000000006,21.132289518939047,-1759.7000000000044,1193.4399999999994,-1773.8079999999973,1849.0229099999997,0,0.0
